,molecule_chembl_id,canonical_smiles,pchembl_value_mean,pchembl_value_std,inchi
174,594,CN1CCCC1COc1nc2c(c(N3CC4CCC(CC#N)(C3)N4)n1)CCN(c1cccc3cccc(Cl)c13)C2,5.744969,0.0,"InChI=1S/C31H36ClN7O/c1-37-15-4-7-23(37)19-40-30-34-26-18-38(27-9-3-6-21-5-2-8-25(32)28(21)27)16-11-24(26)29(35-30)39-17-22-10-12-31(20-39,36-22)13-14-33/h2-3,5-6,8-9,22-23,36H,4,7,10-13,15-20H2,1H3"
175,622,CN1CCCC1COc1nc2c(c(N3CC4CCC(C3)N4)n1)CCN(c1cccc3c1CCCC3)C2,5.74958,0.0,"InChI=1S/C29H40N6O/c1-33-14-5-8-23(33)19-36-29-31-26-18-34(27-10-4-7-20-6-2-3-9-24(20)27)15-13-25(26)28(32-29)35-16-21-11-12-22(17-35)30-21/h4,7,10,21-23,30H,2-3,5-6,8-9,11-19H2,1H3"
176,568,CN1CCCC1COc1nc2c(c(N3CC4CCC(C3)N4)n1)CCN(c1cccc3c(F)cccc13)C2,5.753772,0.0,"InChI=1S/C29H35FN6O/c1-34-13-4-5-21(34)18-37-29-32-26-17-35(27-9-3-6-22-23(27)7-2-8-25(22)30)14-12-24(26)28(33-29)36-15-19-10-11-20(16-36)31-19/h2-3,6-9,19-21,31H,4-5,10-18H2,1H3"
177,144,Cn1nccc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,5.768964,0.0,"InChI=1S/C29H27ClFN7O/c1-37-20(10-12-33-37)11-13-39-29-35-27-22(28(36-29)38-15-18-8-9-19(16-38)34-18)14-32-26(25(27)31)21-6-2-4-17-5-3-7-23(30)24(17)21/h2-7,10,12,14,18-19,34H,8-9,11,13,15-16H2,1H3"
178,104,Cn1ccnc1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,5.775778,0.0,"InChI=1S/C28H26FN7O2/c1-35-9-8-30-23(35)15-38-28-33-26-22(27(34-28)36-13-17-6-7-18(14-36)32-17)12-31-25(24(26)29)21-11-19(37)10-16-4-2-3-5-20(16)21/h2-5,8-12,17-18,32,37H,6-7,13-15H2,1H3"
179,130,Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(N3CC4(CCN4)C3)nc12,5.783307,0.0,"InChI=1S/C28H27ClFN7/c29-21-6-2-4-16-3-1-5-19(22(16)21)24-23(30)25-20(11-31-24)26(36-12-17-7-8-18(13-36)33-17)35-27(34-25)37-14-28(15-37)9-10-32-28/h1-6,11,17-18,32-33H,7-10,12-15H2"
180,271,Oc1cccc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c1,5.789976,0.0,"InChI=1S/C27H31FN6O2/c28-22-23(17-4-1-5-20(35)12-17)29-13-21-24(22)31-26(36-16-27-8-2-10-34(27)11-3-9-27)32-25(21)33-14-18-6-7-19(15-33)30-18/h1,4-5,12-13,18-19,30,35H,2-3,6-11,14-16H2"
181,579,Oc1cc(N2CCc3c(nc(OCC4CCCN4)nc3N3CC4CCC(C3)N4)C2)c2ccccc2c1Cl,5.795419,0.0,"InChI=1S/C28H33ClN6O2/c29-26-21-6-2-1-5-20(21)24(12-25(26)36)34-11-9-22-23(15-34)32-28(37-16-19-4-3-10-30-19)33-27(22)35-13-17-7-8-18(14-35)31-17/h1-2,5-6,12,17-19,30-31,36H,3-4,7-11,13-16H2"
182,268,CNc1c(F)cccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,5.810706,0.0,"InChI=1S/C28H33F2N7O/c1-31-23-19(5-2-6-21(23)29)24-22(30)25-20(13-32-24)26(36-14-17-7-8-18(15-36)33-17)35-27(34-25)38-16-28-9-3-11-37(28)12-4-10-28/h2,5-6,13,17-18,31,33H,3-4,7-12,14-16H2,1H3"
183,8,Cn1ccc(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cc(O)cc5ccccc45)c(F)c3n2)n1,5.817585,0.0,"InChI=1S/C28H26FN7O2/c1-35-9-8-19(34-35)15-38-28-32-26-23(27(33-28)36-13-17-6-7-18(14-36)31-17)12-30-25(24(26)29)22-11-20(37)10-16-4-2-3-5-21(16)22/h2-5,8-12,17-18,31,37H,6-7,13-15H2,1H3"
184,116,Cc1cccc2cccc(-c3cc4nc(OCC5CCCN5C)nc(N5CC6CCC(C5)N6)c4cn3)c12,5.842332,0.0,"InChI=1S/C30H34N6O/c1-19-6-3-7-20-8-4-10-24(28(19)20)26-14-27-25(15-31-26)29(36-16-21-11-12-22(17-36)32-21)34-30(33-27)37-18-23-9-5-13-35(23)2/h3-4,6-8,10,14-15,21-23,32H,5,9,11-13,16-18H2,1-2H3"
185,230,Fc1c(-c2cccc(Cl)c2OC(F)(F)F)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,5.843723,0.0,"InChI=1S/C28H29ClF4N6O2/c29-20-5-1-4-18(24(20)41-28(31,32)33)22-21(30)23-19(12-34-22)25(38-13-16-6-7-17(14-38)35-16)37-26(36-23)40-15-27-8-2-10-39(27)11-3-9-27/h1,4-5,12,16-17,35H,2-3,6-11,13-15H2"
186,92,Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCCc3cn4ccccc4n3)nc12,5.870181,0.0,"InChI=1S/C32H27ClFN7O/c33-25-8-4-6-19-5-3-7-23(27(19)25)29-28(34)30-24(15-35-29)31(41-17-20-10-11-21(18-41)36-20)39-32(38-30)42-14-12-22-16-40-13-2-1-9-26(40)37-22/h1-9,13,15-16,20-21,36H,10-12,14,17-18H2"
187,273,COc1ccccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,5.872636,0.0,"InChI=1S/C28H33FN6O2/c1-36-22-7-3-2-6-20(22)24-23(29)25-21(14-30-24)26(34-15-18-8-9-19(16-34)31-18)33-27(32-25)37-17-28-10-4-12-35(28)13-5-11-28/h2-3,6-7,14,18-19,31H,4-5,8-13,15-17H2,1H3"
188,555,Cc1ccc2[nH]ncc2c1N1CCc2c(nc(OCC3CCCN3C)nc2N2CC3CCC(C2)N3)C1,5.880942,0.0,"InChI=1S/C27H36N8O/c1-17-5-8-23-22(12-28-32-23)25(17)34-11-9-21-24(15-34)30-27(36-16-20-4-3-10-33(20)2)31-26(21)35-13-18-6-7-19(14-35)29-18/h5,8,12,18-20,29H,3-4,6-7,9-11,13-16H2,1-2H3,(H,28,32)"
189,166,OC1CC2CN(c3nc(OCCc4nccn4C(F)F)nc4c(F)c(-c5cccc6cccc(Cl)c56)ncc34)CC1N2,5.890725,0.0,"InChI=1S/C29H25ClF3N7O2/c30-19-6-2-4-15-3-1-5-17(23(15)19)25-24(31)26-18(12-35-25)27(39-13-16-11-21(41)20(14-39)36-16)38-29(37-26)42-10-7-22-34-8-9-40(22)28(32)33/h1-6,8-9,12,16,20-21,28,36,41H,7,10-11,13-14H2"
190,212,O=C(NCCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1)c1ccc(S(=O)(=O)F)cc1,5.91421,0.0,"InChI=1S/C32H28F2N6O5S/c33-27-28(25-14-22(41)13-19-3-1-2-4-24(19)25)36-15-26-29(27)38-32(39-30(26)40-16-20-7-8-21(17-40)37-20)45-12-11-35-31(42)18-5-9-23(10-6-18)46(34,43)44/h1-6,9-10,13-15,20-21,37,41H,7-8,11-12,16-17H2,(H,35,42)"
191,272,Cc1ccccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,5.928597,0.0,"InChI=1S/C28H33FN6O/c1-18-6-2-3-7-21(18)24-23(29)25-22(14-30-24)26(34-15-19-8-9-20(16-34)31-19)33-27(32-25)36-17-28-10-4-12-35(28)13-5-11-28/h2-3,6-7,14,19-20,31H,4-5,8-13,15-17H2,1H3"
192,584,CC(C)c1ccccc1N1CCc2c(nc(OCC34CCCN3C(COC(=O)N(C)C)CC4)nc2N2CC3CCC(C2)N3)C1,5.931666,0.0,"InChI=1S/C34H49N7O3/c1-23(2)27-8-5-6-9-30(27)39-17-13-28-29(20-39)36-32(37-31(28)40-18-24-10-11-25(19-40)35-24)44-22-34-14-7-16-41(34)26(12-15-34)21-43-33(42)38(3)4/h5-6,8-9,23-26,35H,7,10-22H2,1-4H3"
193,222,OCC12CCCN1CC(Oc1nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n1)C2,5.948192,0.0,"InChI=1S/C31H32ClFN6O2/c32-24-7-2-5-18-4-1-6-22(25(18)24)27-26(33)28-23(13-34-27)29(38-14-19-8-9-20(15-38)35-19)37-30(36-28)41-21-12-31(17-40)10-3-11-39(31)16-21/h1-2,4-7,13,19-21,35,40H,3,8-12,14-17H2"
194,624,CN1CCCC1COc1nc2c(c(N3CC4CCC(C3)N4)n1)CCN(c1cccc3cccc(F)c13)C2,5.958213,0.0,"InChI=1S/C29H35FN6O/c1-34-13-4-7-22(34)18-37-29-32-25-17-35(26-9-3-6-19-5-2-8-24(30)27(19)26)14-12-23(25)28(33-29)36-15-20-10-11-21(16-36)31-20/h2-3,5-6,8-9,20-22,31H,4,7,10-18H2,1H3"
195,456,Cc1cc2sc(N)nc2c(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c1C,6.015023,0.0,"InChI=1S/C30H35FN8OS/c1-16-11-21-25(35-28(32)41-21)22(17(16)2)26-23(31)24-20(12-33-26)27(38-13-18-5-6-19(14-38)34-18)37-29(36-24)40-15-30-7-3-9-39(30)10-4-8-30/h11-12,18-19,34H,3-10,13-15H2,1-2H3,(H2,32,35)"
196,59,OCC(COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1)c1cccnc1,6.023971,0.0,"InChI=1S/C31H28ClFN6O2/c32-25-8-2-5-18-4-1-7-23(26(18)25)28-27(33)29-24(13-35-28)30(39-14-21-9-10-22(15-39)36-21)38-31(37-29)41-17-20(16-40)19-6-3-11-34-12-19/h1-8,11-13,20-22,36,40H,9-10,14-17H2"
197,97,Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC3CCCN3Cc3ccccc3)nc12,6.029607,0.0,"InChI=1S/C35H34ClFN6O/c36-29-13-5-10-23-9-4-12-27(30(23)29)32-31(37)33-28(17-38-32)34(43-19-24-14-15-25(20-43)39-24)41-35(40-33)44-21-26-11-6-16-42(26)18-22-7-2-1-3-8-22/h1-5,7-10,12-13,17,24-26,39H,6,11,14-16,18-21H2"
198,397,COC1CC2CN(c3nc(OCC45CCCN4CC(F)C5)nc4c(F)c(-c5cccc6cccc(Cl)c56)ncc34)CC1N2,6.052125,0.0,"InChI=1S/C32H33ClF2N6O2/c1-42-25-11-20-15-40(16-24(25)37-20)30-22-13-36-28(21-7-2-5-18-6-3-8-23(33)26(18)21)27(35)29(22)38-31(39-30)43-17-32-9-4-10-41(32)14-19(34)12-32/h2-3,5-8,13,19-20,24-25,37H,4,9-12,14-17H2,1H3"
199,414,Fc1c(-c2ccccc2Cl)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CC(F)C4)nc12,6.058886,0.0,"InChI=1S/C27H29ClF2N6O/c28-21-5-2-1-4-19(21)23-22(30)24-20(11-31-23)25(35-13-17-6-7-18(14-35)32-17)34-26(33-24)37-15-27-8-3-9-36(27)12-16(29)10-27/h1-2,4-5,11,16-18,32H,3,6-10,12-15H2"
200,355,CN1CC(NC(=O)c2ccccc2C=O)CC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,6.060531,0.0,"InChI=1S/C37H35ClFN7O3/c1-45-16-25(42-36(48)27-9-3-2-6-22(27)19-47)14-26(45)20-49-37-43-34-29(35(44-37)46-17-23-12-13-24(18-46)41-23)15-40-33(32(34)39)28-10-4-7-21-8-5-11-30(38)31(21)28/h2-11,15,19,23-26,41H,12-14,16-18,20H2,1H3,(H,42,48)"
201,105,COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,6.061931,0.0,"InChI=1S/C24H22FN5O2/c1-32-24-28-22-19(23(29-24)30-11-14-6-7-15(12-30)27-14)10-26-21(20(22)25)18-9-16(31)8-13-4-2-3-5-17(13)18/h2-5,8-10,14-15,27,31H,6-7,11-12H2,1H3"
202,170,OC1CC2CN(c3nc(OCCc4nccn4CF)nc4c(F)c(-c5cccc6cccc(Cl)c56)ncc34)CC1N2,6.074842,0.0,"InChI=1S/C29H26ClF2N7O2/c30-20-6-2-4-16-3-1-5-18(24(16)20)26-25(32)27-19(12-34-26)28(39-13-17-11-22(40)21(14-39)35-17)37-29(36-27)41-10-7-23-33-8-9-38(23)15-31/h1-6,8-9,12,17,21-22,35,40H,7,10-11,13-15H2"
203,9,Cn1cnc(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cc(O)cc5ccccc45)c(F)c3n2)c1,6.085815,0.0,"InChI=1S/C28H26FN7O2/c1-35-11-19(31-15-35)14-38-28-33-26-23(27(34-28)36-12-17-6-7-18(13-36)32-17)10-30-25(24(26)29)22-9-20(37)8-16-4-2-3-5-21(16)22/h2-5,8-11,15,17-18,32,37H,6-7,12-14H2,1H3"
204,265,Nc1cccc(F)c1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,6.10018,0.0,"InChI=1S/C27H31F2N7O/c28-19-4-1-5-20(30)21(19)24-22(29)23-18(12-31-24)25(35-13-16-6-7-17(14-35)32-16)34-26(33-23)37-15-27-8-2-10-36(27)11-3-9-27/h1,4-5,12,16-17,32H,2-3,6-11,13-15,30H2"
205,300,CCC(C)c1ccccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,6.114752,0.0,"InChI=1S/C31H39FN6O/c1-3-20(2)23-8-4-5-9-24(23)27-26(32)28-25(16-33-27)29(37-17-21-10-11-22(18-37)34-21)36-30(35-28)39-19-31-12-6-14-38(31)15-7-13-31/h4-5,8-9,16,20-22,34H,3,6-7,10-15,17-19H2,1-2H3"
206,123,CN1CCCC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)cc2n1,6.122398,0.0,"InChI=1S/C29H31ClN6O/c1-35-12-4-7-21(35)17-37-29-33-26-13-25(22-8-2-5-18-6-3-9-24(30)27(18)22)31-14-23(26)28(34-29)36-15-19-10-11-20(16-36)32-19/h2-3,5-6,8-9,13-14,19-21,32H,4,7,10-12,15-17H2,1H3"
207,117,CN1CCCC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(CCC#N)c34)c(F)c2n1,6.135786,0.0,"InChI=1S/C32H34FN7O/c1-39-15-5-10-24(39)19-41-32-37-30-26(31(38-32)40-17-22-12-13-23(18-40)36-22)16-35-29(28(30)33)25-11-3-8-20-6-2-7-21(27(20)25)9-4-14-34/h2-3,6-8,11,16,22-24,36H,4-5,9-10,12-13,15,17-19H2,1H3"
208,5,Cn1nccc1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,6.140922,0.0,"InChI=1S/C28H26FN7O2/c1-35-19(8-9-31-35)15-38-28-33-26-23(27(34-28)36-13-17-6-7-18(14-36)32-17)12-30-25(24(26)29)22-11-20(37)10-16-4-2-3-5-21(16)22/h2-5,8-12,17-18,32,37H,6-7,13-15H2,1H3"
209,46,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC4(C(F)(F)F)CCCC4)nc3c2F)c2ccccc2c1,6.142185,0.0,"InChI=1S/C30H29F4N5O2/c31-24-25(22-12-20(40)11-17-5-1-2-6-21(17)22)35-13-23-26(24)37-28(41-16-29(30(32,33)34)9-3-4-10-29)38-27(23)39-14-18-7-8-19(15-39)36-18/h1-2,5-6,11-13,18-19,36,40H,3-4,7-10,14-16H2"
210,632,CCCCc1cccc2cccc(N3CCc4c(nc(OCC5CCCN5C)nc4N4CC5CCC(C4)N5)C3)c12,6.148619,0.0,"InChI=1S/C33H44N6O/c1-3-4-8-23-9-5-10-24-11-6-13-30(31(23)24)38-18-16-28-29(21-38)35-33(40-22-27-12-7-17-37(27)2)36-32(28)39-19-25-14-15-26(20-39)34-25/h5-6,9-11,13,25-27,34H,3-4,7-8,12,14-22H2,1-2H3"
211,293,Fc1c(-c2ccccc2C(F)F)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,6.159706,0.0,"InChI=1S/C28H31F3N6O/c29-22-23(19-5-1-2-6-20(19)25(30)31)32-13-21-24(22)34-27(38-16-28-9-3-11-37(28)12-4-10-28)35-26(21)36-14-17-7-8-18(15-36)33-17/h1-2,5-6,13,17-18,25,33H,3-4,7-12,14-16H2"
212,20,CN1CCCC1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4ccccc34)c(F)c2n1,6.160019,0.0,"InChI=1S/C29H31FN6O/c1-35-13-5-8-21(35)17-37-29-33-27-24(28(34-29)36-15-19-11-12-20(16-36)32-19)14-31-26(25(27)30)23-10-4-7-18-6-2-3-9-22(18)23/h2-4,6-7,9-10,14,19-21,32H,5,8,11-13,15-17H2,1H3"
213,89,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCc4ccccn4)nc3c2F)c2ccccc2c1,6.167938,0.0,"InChI=1S/C29H25FN6O2/c30-25-26(23-12-21(37)11-17-5-1-2-7-22(17)23)32-13-24-27(25)34-29(38-16-20-6-3-4-10-31-20)35-28(24)36-14-18-8-9-19(15-36)33-18/h1-7,10-13,18-19,33,37H,8-9,14-16H2"
214,125,CC1(N)CN(c2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)C1,6.175549,0.0,"InChI=1S/C27H27ClFN7/c1-27(30)13-36(14-27)26-33-24-19(25(34-26)35-11-16-8-9-17(12-35)32-16)10-31-23(22(24)29)18-6-2-4-15-5-3-7-20(28)21(15)18/h2-7,10,16-17,32H,8-9,11-14,30H2,1H3"
215,17,CC(CN(C)C)Oc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,6.176395,0.0,"InChI=1S/C28H31FN6O2/c1-16(13-34(2)3)37-28-32-26-23(27(33-28)35-14-18-8-9-19(15-35)31-18)12-30-25(24(26)29)22-11-20(36)10-17-6-4-5-7-21(17)22/h4-7,10-12,16,18-19,31,36H,8-9,13-15H2,1-3H3"
216,391,Cc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CC(F)C5)nc3c2F)c2cn[nH]c2c1,6.179339,0.0,"InChI=1S/C29H32F2N8O/c1-16-7-20(21-11-33-37-23(21)8-16)25-24(31)26-22(10-32-25)27(38-13-18-3-4-19(14-38)34-18)36-28(35-26)40-15-29-5-2-6-39(29)12-17(30)9-29/h7-8,10-11,17-19,34H,2-6,9,12-15H2,1H3,(H,33,37)"
217,169,OC1CC2CN(c3nc(OCCn4ccnc4C(F)(F)F)nc4c(F)c(-c5cccc6cccc(Cl)c56)ncc34)CC1N2,6.182501,0.0,"InChI=1S/C29H24ClF4N7O2/c30-19-6-2-4-15-3-1-5-17(22(15)19)24-23(31)25-18(12-36-24)26(41-13-16-11-21(42)20(14-41)37-16)39-28(38-25)43-10-9-40-8-7-35-27(40)29(32,33)34/h1-8,12,16,20-21,37,42H,9-11,13-14H2"
218,80,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OC4CCC(F)(F)CC4)nc3c2F)c2ccccc2c1,6.189163,0.0,"InChI=1S/C29H28F3N5O2/c30-24-25(22-12-19(38)11-16-3-1-2-4-21(16)22)33-13-23-26(24)35-28(39-20-7-9-29(31,32)10-8-20)36-27(23)37-14-17-5-6-18(15-37)34-17/h1-4,11-13,17-18,20,34,38H,5-10,14-15H2"
219,99,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCc4cccnc4)nc3c2F)c2ccccc2c1,6.204955,0.0,"InChI=1S/C29H25FN6O2/c30-25-26(23-11-21(37)10-18-5-1-2-6-22(18)23)32-13-24-27(25)34-29(38-16-17-4-3-9-31-12-17)35-28(24)36-14-19-7-8-20(15-36)33-19/h1-6,9-13,19-20,33,37H,7-8,14-16H2"
220,294,Cc1c(F)cccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,6.207328,0.0,"InChI=1S/C28H32F2N6O/c1-17-20(5-2-6-22(17)29)24-23(30)25-21(13-31-24)26(35-14-18-7-8-19(15-35)32-18)34-27(33-25)37-16-28-9-3-11-36(28)12-4-10-28/h2,5-6,13,18-19,32H,3-4,7-12,14-16H2,1H3"
221,321,Cc1ccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC5CCCN5C)nc4c3F)c2c1,6.212681,0.0,"InChI=1S/C30H33FN6O/c1-18-8-9-19-5-3-7-23(24(19)13-18)27-26(31)28-25(14-32-27)29(37-15-20-10-11-21(16-37)33-20)35-30(34-28)38-17-22-6-4-12-36(22)2/h3,5,7-9,13-14,20-22,33H,4,6,10-12,15-17H2,1-2H3"
222,398,CN1CCC(F)(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)CC1,6.226799,0.0,"InChI=1S/C30H31ClF2N6O/c1-38-12-10-30(33,11-13-38)17-40-29-36-27-22(28(37-29)39-15-19-8-9-20(16-39)35-19)14-34-26(25(27)32)21-6-2-4-18-5-3-7-23(31)24(18)21/h2-7,14,19-20,35H,8-13,15-17H2,1H3"
223,383,Fc1c(-c2ccccc2CC(F)(F)F)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CC(F)C4)nc12,6.232176,0.0,"InChI=1S/C29H31F5N6O/c30-18-11-28(8-3-9-40(28)13-18)16-41-27-37-25-22(26(38-27)39-14-19-6-7-20(15-39)36-19)12-35-24(23(25)31)21-5-2-1-4-17(21)10-29(32,33)34/h1-2,4-5,12,18-20,36H,3,6-11,13-16H2"
224,168,OC1CC2CN(c3nc(OCCn4ccnc4CF)nc4c(F)c(-c5cccc6cccc(Cl)c56)ncc34)CC1N2,6.234332,0.0,"InChI=1S/C29H26ClF2N7O2/c30-20-6-2-4-16-3-1-5-18(24(16)20)26-25(32)27-19(13-34-26)28(39-14-17-11-22(40)21(15-39)35-17)37-29(36-27)41-10-9-38-8-7-33-23(38)12-31/h1-8,13,17,21-22,35,40H,9-12,14-15H2"
225,73,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC4CCCC4)nc3c2F)c2ccccc2c1,6.242073,0.0,"InChI=1S/C29H30FN5O2/c30-25-26(23-12-21(36)11-18-7-3-4-8-22(18)23)31-13-24-27(25)33-29(37-16-17-5-1-2-6-17)34-28(24)35-14-19-9-10-20(15-35)32-19/h3-4,7-8,11-13,17,19-20,32,36H,1-2,5-6,9-10,14-16H2"
226,95,Cn1cncc1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,6.251037,0.0,"InChI=1S/C28H26FN7O2/c1-35-15-30-10-19(35)14-38-28-33-26-23(27(34-28)36-12-17-6-7-18(13-36)32-17)11-31-25(24(26)29)22-9-20(37)8-16-4-2-3-5-21(16)22/h2-5,8-11,15,17-18,32,37H,6-7,12-14H2,1H3"
227,349,Fc1c(-c2c(Cl)ccc3ccccc23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,6.251269,0.0,"InChI=1S/C31H32ClFN6O/c32-24-10-7-19-5-1-2-6-22(19)25(24)28-26(33)27-23(15-34-28)29(38-16-20-8-9-21(17-38)35-20)37-30(36-27)40-18-31-11-3-13-39(31)14-4-12-31/h1-2,5-7,10,15,20-21,35H,3-4,8-9,11-14,16-18H2"
228,407,CC(C)(F)c1ccccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CC(F)C4)nc2c1F,6.251812,0.0,"InChI=1S/C30H35F3N6O/c1-29(2,33)23-7-4-3-6-21(23)25-24(32)26-22(13-34-25)27(38-15-19-8-9-20(16-38)35-19)37-28(36-26)40-17-30-10-5-11-39(30)14-18(31)12-30/h3-4,6-7,13,18-20,35H,5,8-12,14-17H2,1-2H3"
229,310,Fc1c(-c2ccccc2Cl)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,6.252821,0.0,"InChI=1S/C27H30ClFN6O/c28-21-6-2-1-5-19(21)23-22(29)24-20(13-30-23)25(34-14-17-7-8-18(15-34)31-17)33-26(32-24)36-16-27-9-3-11-35(27)12-4-10-27/h1-2,5-6,13,17-18,31H,3-4,7-12,14-16H2"
230,387,CC(C)(N)COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,6.273436,0.0,"InChI=1S/C27H28ClFN6O/c1-27(2,30)14-36-26-33-24-19(25(34-26)35-12-16-9-10-17(13-35)32-16)11-31-23(22(24)29)18-7-3-5-15-6-4-8-20(28)21(15)18/h3-8,11,16-17,32H,9-10,12-14,30H2,1-2H3"
231,69,OCCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,6.275806,0.0,"InChI=1S/C25H24FN5O3/c26-21-22(19-10-17(33)9-14-3-1-2-4-18(14)19)27-11-20-23(21)29-25(34-8-7-32)30-24(20)31-12-15-5-6-16(13-31)28-15/h1-4,9-11,15-16,28,32-33H,5-8,12-13H2"
232,72,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OC4CCOCC4)nc3c2F)c2ccccc2c1,6.289968,0.0,"InChI=1S/C28H28FN5O3/c29-24-25(22-12-19(35)11-16-3-1-2-4-21(16)22)30-13-23-26(24)32-28(37-20-7-9-36-10-8-20)33-27(23)34-14-17-5-6-18(15-34)31-17/h1-4,11-13,17-18,20,31,35H,5-10,14-15H2"
233,128,CCC1(N)CN(c2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)C1,6.300509,0.0,"InChI=1S/C28H29ClFN7/c1-2-28(31)14-37(15-28)27-34-25-20(26(35-27)36-12-17-9-10-18(13-36)33-17)11-32-24(23(25)30)19-7-3-5-16-6-4-8-21(29)22(16)19/h3-8,11,17-18,33H,2,9-10,12-15,31H2,1H3"
234,4,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCCc4ccccn4)nc3c2F)c2ccccc2c1,6.304343,0.0,"InChI=1S/C30H27FN6O2/c31-26-27(24-14-22(38)13-18-5-1-2-7-23(18)24)33-15-25-28(26)35-30(39-12-10-19-6-3-4-11-32-19)36-29(25)37-16-20-8-9-21(17-37)34-20/h1-7,11,13-15,20-21,34,38H,8-10,12,16-17H2"
235,630,CN1CCCC1COc1nc2c(c(N3CC4CCC(C3)N4)n1)CCN(c1cccc3cccc(CCCO)c13)C2,6.313811,0.0,"InChI=1S/C32H42N6O2/c1-36-15-4-10-26(36)21-40-32-34-28-20-37(29-11-3-8-22-6-2-7-23(30(22)29)9-5-17-39)16-14-27(28)31(35-32)38-18-24-12-13-25(19-38)33-24/h2-3,6-8,11,24-26,33,39H,4-5,9-10,12-21H2,1H3"
